tahun,nama_provinsi,nama_kabupaten_kota,nama_kecamatan,nama_kelurahan,usia,jenis_kelamin,jumlah_penduduk
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,SLIPI,30-34,Perempuan,836
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,SLIPI,35-39,Perempuan,895
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,SLIPI,40-44,Perempuan,891
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,SLIPI,45-49,Perempuan,770
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,SLIPI,50-54,Perempuan,617
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,SLIPI,55-59,Perempuan,549
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,SLIPI,60-64,Perempuan,451
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,SLIPI,65-69,Perempuan,289
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,SLIPI,70-74,Perempuan,176
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,SLIPI,75+,Perempuan,158
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KOTA BAMBU UTARA,00-04,Perempuan,1180
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KOTA BAMBU UTARA,05-09,Perempuan,1429
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KOTA BAMBU UTARA,01-10,Perempuan,1391
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KOTA BAMBU UTARA,15-19,Perempuan,1225
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KOTA BAMBU UTARA,20-24,Perempuan,1204
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KOTA BAMBU UTARA,25-29,Perempuan,1193
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KOTA BAMBU UTARA,30-34,Perempuan,1246
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KOTA BAMBU UTARA,35-39,Perempuan,1410
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KOTA BAMBU UTARA,40-44,Perempuan,1336
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KOTA BAMBU UTARA,45-49,Perempuan,1056
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KOTA BAMBU UTARA,50-54,Perempuan,925
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KOTA BAMBU UTARA,55-59,Perempuan,814
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KOTA BAMBU UTARA,60-64,Perempuan,612
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KOTA BAMBU UTARA,65-69,Perempuan,376
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KOTA BAMBU UTARA,70-74,Perempuan,198
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KOTA BAMBU UTARA,75+,Perempuan,216
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,JATIPULO,00-04,Perempuan,1305
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,JATIPULO,05-09,Perempuan,1441
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,JATIPULO,01-10,Perempuan,1473
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,JATIPULO,15-19,Perempuan,1387
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,JATIPULO,20-24,Perempuan,1329
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,JATIPULO,25-29,Perempuan,1373
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,JATIPULO,30-34,Perempuan,1333
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,JATIPULO,35-39,Perempuan,1481
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,JATIPULO,40-44,Perempuan,1491
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,JATIPULO,45-49,Perempuan,1301
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,JATIPULO,50-54,Perempuan,1134
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,JATIPULO,55-59,Perempuan,888
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,JATIPULO,60-64,Perempuan,756
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,JATIPULO,65-69,Perempuan,430
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,JATIPULO,70-74,Perempuan,266
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,JATIPULO,75+,Perempuan,354
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KEMANGGISAN,00-04,Perempuan,1245
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KEMANGGISAN,05-09,Perempuan,1494
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KEMANGGISAN,01-10,Perempuan,1526
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KEMANGGISAN,15-19,Perempuan,1521
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KEMANGGISAN,20-24,Perempuan,1451
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KEMANGGISAN,25-29,Perempuan,1444
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KEMANGGISAN,30-34,Perempuan,1453
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KEMANGGISAN,35-39,Perempuan,1661
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KEMANGGISAN,40-44,Perempuan,1645
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KEMANGGISAN,45-49,Perempuan,1628
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KEMANGGISAN,50-54,Perempuan,1398
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KEMANGGISAN,55-59,Perempuan,1066
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KEMANGGISAN,60-64,Perempuan,792
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KEMANGGISAN,65-69,Perempuan,520
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KEMANGGISAN,70-74,Perempuan,360
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KEMANGGISAN,75+,Perempuan,461
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KOTA BAMBU SELATAN,00-04,Perempuan,1035
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KOTA BAMBU SELATAN,05-09,Perempuan,1153
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KOTA BAMBU SELATAN,01-10,Perempuan,1156
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KOTA BAMBU SELATAN,15-19,Perempuan,1089
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KOTA BAMBU SELATAN,20-24,Perempuan,1074
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KOTA BAMBU SELATAN,25-29,Perempuan,1078
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KOTA BAMBU SELATAN,30-34,Perempuan,1101
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KOTA BAMBU SELATAN,35-39,Perempuan,1184
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KOTA BAMBU SELATAN,40-44,Perempuan,1175
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KOTA BAMBU SELATAN,45-49,Perempuan,1034
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KOTA BAMBU SELATAN,50-54,Perempuan,841
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KOTA BAMBU SELATAN,55-59,Perempuan,673
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KOTA BAMBU SELATAN,60-64,Perempuan,438
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KOTA BAMBU SELATAN,65-69,Perempuan,285
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KOTA BAMBU SELATAN,70-74,Perempuan,183
2021,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KOTA BAMBU SELATAN,75+,Perempuan,175
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,KEMBANGAN UTARA,00-04,Perempuan,2534
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,KEMBANGAN UTARA,05-09,Perempuan,2919
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,KEMBANGAN UTARA,01-10,Perempuan,2931
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,KEMBANGAN UTARA,15-19,Perempuan,2668
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,KEMBANGAN UTARA,20-24,Perempuan,2635
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,KEMBANGAN UTARA,25-29,Perempuan,2811
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,KEMBANGAN UTARA,30-34,Perempuan,2906
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,KEMBANGAN UTARA,35-39,Perempuan,3223
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,KEMBANGAN UTARA,40-44,Perempuan,2909
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,KEMBANGAN UTARA,45-49,Perempuan,2520
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,KEMBANGAN UTARA,50-54,Perempuan,2003
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,KEMBANGAN UTARA,55-59,Perempuan,1652
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,KEMBANGAN UTARA,60-64,Perempuan,1143
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,KEMBANGAN UTARA,65-69,Perempuan,635
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,KEMBANGAN UTARA,70-74,Perempuan,362
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,KEMBANGAN UTARA,75+,Perempuan,388
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,MERUYA UTARA,00-04,Perempuan,1969
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,MERUYA UTARA,05-09,Perempuan,2292
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,MERUYA UTARA,01-10,Perempuan,2126
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,MERUYA UTARA,15-19,Perempuan,1863
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,MERUYA UTARA,20-24,Perempuan,1860
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,MERUYA UTARA,25-29,Perempuan,2071
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,MERUYA UTARA,30-34,Perempuan,2472
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,MERUYA UTARA,35-39,Perempuan,2749
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,MERUYA UTARA,40-44,Perempuan,2464
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,MERUYA UTARA,45-49,Perempuan,2088
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,MERUYA UTARA,50-54,Perempuan,1521
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,MERUYA UTARA,55-59,Perempuan,1206
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,MERUYA UTARA,60-64,Perempuan,1074
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,MERUYA UTARA,65-69,Perempuan,898
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,MERUYA UTARA,70-74,Perempuan,482
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,MERUYA UTARA,75+,Perempuan,436
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,MERUYA SELATAN,00-04,Perempuan,1535
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,MERUYA SELATAN,05-09,Perempuan,1759
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,MERUYA SELATAN,01-10,Perempuan,1752
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,MERUYA SELATAN,15-19,Perempuan,1551
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,MERUYA SELATAN,20-24,Perempuan,1518
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,MERUYA SELATAN,25-29,Perempuan,1693
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,MERUYA SELATAN,30-34,Perempuan,1716
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,MERUYA SELATAN,35-39,Perempuan,1946
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,MERUYA SELATAN,40-44,Perempuan,1817
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,MERUYA SELATAN,45-49,Perempuan,1499
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,MERUYA SELATAN,50-54,Perempuan,1200
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,MERUYA SELATAN,55-59,Perempuan,921
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,MERUYA SELATAN,60-64,Perempuan,721
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,MERUYA SELATAN,65-69,Perempuan,510
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,MERUYA SELATAN,70-74,Perempuan,250
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,MERUYA SELATAN,75+,Perempuan,224
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,SRENGSENG,00-04,Perempuan,2224
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,SRENGSENG,05-09,Perempuan,2449
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,SRENGSENG,01-10,Perempuan,2356
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,SRENGSENG,15-19,Perempuan,2204
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,SRENGSENG,20-24,Perempuan,2048
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,SRENGSENG,25-29,Perempuan,2328
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,SRENGSENG,30-34,Perempuan,2457
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,SRENGSENG,35-39,Perempuan,2692
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,SRENGSENG,40-44,Perempuan,2546
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,SRENGSENG,45-49,Perempuan,2109
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,SRENGSENG,50-54,Perempuan,1664
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,SRENGSENG,55-59,Perempuan,1310
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,SRENGSENG,60-64,Perempuan,985
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,SRENGSENG,65-69,Perempuan,692
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,SRENGSENG,70-74,Perempuan,416
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,SRENGSENG,75+,Perempuan,357
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,JOGLO,00-04,Perempuan,1814
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,JOGLO,05-09,Perempuan,2241
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,JOGLO,01-10,Perempuan,2234
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,JOGLO,15-19,Perempuan,2002
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,JOGLO,20-24,Perempuan,1796
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,JOGLO,25-29,Perempuan,2020
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,JOGLO,30-34,Perempuan,2094
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,JOGLO,35-39,Perempuan,2415
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,JOGLO,40-44,Perempuan,2414
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,JOGLO,45-49,Perempuan,1878
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,JOGLO,50-54,Perempuan,1495
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,JOGLO,55-59,Perempuan,1163
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,JOGLO,60-64,Perempuan,917
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,JOGLO,65-69,Perempuan,741
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,JOGLO,70-74,Perempuan,399
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,JOGLO,75+,Perempuan,354
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,KEMBANGAN SELATAN,00-04,Perempuan,1210
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,KEMBANGAN SELATAN,05-09,Perempuan,1338
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,KEMBANGAN SELATAN,01-10,Perempuan,1196
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,KEMBANGAN SELATAN,15-19,Perempuan,1155
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,KEMBANGAN SELATAN,20-24,Perempuan,1204
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,KEMBANGAN SELATAN,25-29,Perempuan,1392
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,KEMBANGAN SELATAN,30-34,Perempuan,1517
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,KEMBANGAN SELATAN,35-39,Perempuan,1650
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,KEMBANGAN SELATAN,40-44,Perempuan,1366
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,KEMBANGAN SELATAN,45-49,Perempuan,1162
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,KEMBANGAN SELATAN,50-54,Perempuan,951
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,KEMBANGAN SELATAN,55-59,Perempuan,930
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,KEMBANGAN SELATAN,60-64,Perempuan,729
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,KEMBANGAN SELATAN,65-69,Perempuan,509
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,KEMBANGAN SELATAN,70-74,Perempuan,317
2021,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,KEMBANGAN SELATAN,75+,Perempuan,313
2021,DKI Jakarta,JAKARTA SELATAN,TEBET,TEBET TIMUR,00-04,Perempuan,572
2021,DKI Jakarta,JAKARTA SELATAN,TEBET,TEBET TIMUR,05-09,Perempuan,710
2021,DKI Jakarta,JAKARTA SELATAN,TEBET,TEBET TIMUR,01-10,Perempuan,791
2021,DKI Jakarta,JAKARTA SELATAN,TEBET,TEBET TIMUR,15-19,Perempuan,857
2021,DKI Jakarta,JAKARTA SELATAN,TEBET,TEBET TIMUR,20-24,Perempuan,777
2021,DKI Jakarta,JAKARTA SELATAN,TEBET,TEBET TIMUR,25-29,Perempuan,817
2021,DKI Jakarta,JAKARTA SELATAN,TEBET,TEBET TIMUR,30-34,Perempuan,765
2021,DKI Jakarta,JAKARTA SELATAN,TEBET,TEBET TIMUR,35-39,Perempuan,841
2021,DKI Jakarta,JAKARTA SELATAN,TEBET,TEBET TIMUR,40-44,Perempuan,877
2021,DKI Jakarta,JAKARTA SELATAN,TEBET,TEBET TIMUR,45-49,Perempuan,903
2021,DKI Jakarta,JAKARTA SELATAN,TEBET,TEBET TIMUR,50-54,Perempuan,940
2021,DKI Jakarta,JAKARTA SELATAN,TEBET,TEBET TIMUR,55-59,Perempuan,764
2021,DKI Jakarta,JAKARTA SELATAN,TEBET,TEBET TIMUR,60-64,Perempuan,540
2021,DKI Jakarta,JAKARTA SELATAN,TEBET,TEBET TIMUR,65-69,Perempuan,361
2021,DKI Jakarta,JAKARTA SELATAN,TEBET,TEBET TIMUR,70-74,Perempuan,266
2021,DKI Jakarta,JAKARTA SELATAN,TEBET,TEBET TIMUR,75+,Perempuan,401
2021,DKI Jakarta,JAKARTA SELATAN,TEBET,TEBET BARAT,00-04,Perempuan,759
2021,DKI Jakarta,JAKARTA SELATAN,TEBET,TEBET BARAT,05-09,Perempuan,869
2021,DKI Jakarta,JAKARTA SELATAN,TEBET,TEBET BARAT,01-10,Perempuan,888
2021,DKI Jakarta,JAKARTA SELATAN,TEBET,TEBET BARAT,15-19,Perempuan,970
2021,DKI Jakarta,JAKARTA SELATAN,TEBET,TEBET BARAT,20-24,Perempuan,959
2021,DKI Jakarta,JAKARTA SELATAN,TEBET,TEBET BARAT,25-29,Perempuan,950
2021,DKI Jakarta,JAKARTA SELATAN,TEBET,TEBET BARAT,30-34,Perempuan,945
2021,DKI Jakarta,JAKARTA SELATAN,TEBET,TEBET BARAT,35-39,Perempuan,1025
2021,DKI Jakarta,JAKARTA SELATAN,TEBET,TEBET BARAT,40-44,Perempuan,1000
2021,DKI Jakarta,JAKARTA SELATAN,TEBET,TEBET BARAT,45-49,Perempuan,1067
2021,DKI Jakarta,JAKARTA SELATAN,TEBET,TEBET BARAT,50-54,Perempuan,1047
2021,DKI Jakarta,JAKARTA SELATAN,TEBET,TEBET BARAT,55-59,Perempuan,817
2021,DKI Jakarta,JAKARTA SELATAN,TEBET,TEBET BARAT,60-64,Perempuan,635
2021,DKI Jakarta,JAKARTA SELATAN,TEBET,TEBET BARAT,65-69,Perempuan,446
2021,DKI Jakarta,JAKARTA SELATAN,TEBET,TEBET BARAT,70-74,Perempuan,287
2021,DKI Jakarta,JAKARTA SELATAN,TEBET,TEBET BARAT,75+,Perempuan,428
2021,DKI Jakarta,JAKARTA SELATAN,TEBET,MENTENG DALAM,00-04,Perempuan,1464
2021,DKI Jakarta,JAKARTA SELATAN,TEBET,MENTENG DALAM,05-09,Perempuan,1778
2021,DKI Jakarta,JAKARTA SELATAN,TEBET,MENTENG DALAM,01-10,Perempuan,1784
2021,DKI Jakarta,JAKARTA SELATAN,TEBET,MENTENG DALAM,15-19,Perempuan,1678
2021,DKI Jakarta,JAKARTA SELATAN,TEBET,MENTENG DALAM,20-24,Perempuan,1603
2021,DKI Jakarta,JAKARTA SELATAN,TEBET,MENTENG DALAM,25-29,Perempuan,1629
2021,DKI Jakarta,JAKARTA SELATAN,TEBET,MENTENG DALAM,30-34,Perempuan,1609
2021,DKI Jakarta,JAKARTA SELATAN,TEBET,MENTENG DALAM,35-39,Perempuan,1965
2021,DKI Jakarta,JAKARTA SELATAN,TEBET,MENTENG DALAM,40-44,Perempuan,1975
2021,DKI Jakarta,JAKARTA SELATAN,TEBET,MENTENG DALAM,45-49,Perempuan,1796
2021,DKI Jakarta,JAKARTA SELATAN,TEBET,MENTENG DALAM,50-54,Perempuan,1583
2021,DKI Jakarta,JAKARTA SELATAN,TEBET,MENTENG DALAM,55-59,Perempuan,1281
2021,DKI Jakarta,JAKARTA SELATAN,TEBET,MENTENG DALAM,60-64,Perempuan,912
2021,DKI Jakarta,JAKARTA SELATAN,TEBET,MENTENG DALAM,65-69,Perempuan,541
2021,DKI Jakarta,JAKARTA SELATAN,TEBET,MENTENG DALAM,70-74,Perempuan,370
2021,DKI Jakarta,JAKARTA SELATAN,TEBET,MENTENG DALAM,75+,Perempuan,385
2021,DKI Jakarta,JAKARTA SELATAN,TEBET,KEBON BARU,00-04,Perempuan,1436
2021,DKI Jakarta,JAKARTA SELATAN,TEBET,KEBON BARU,05-09,Perempuan,1781
2021,DKI Jakarta,JAKARTA SELATAN,TEBET,KEBON BARU,01-10,Perempuan,1762
2021,DKI Jakarta,JAKARTA SELATAN,TEBET,KEBON BARU,15-19,Perempuan,1644
2021,DKI Jakarta,JAKARTA SELATAN,TEBET,KEBON BARU,20-24,Perempuan,1592
2021,DKI Jakarta,JAKARTA SELATAN,TEBET,KEBON BARU,25-29,Perempuan,1549
2021,DKI Jakarta,JAKARTA SELATAN,TEBET,KEBON BARU,30-34,Perempuan,1554
2021,DKI Jakarta,JAKARTA SELATAN,TEBET,KEBON BARU,35-39,Perempuan,1847
2021,DKI Jakarta,JAKARTA SELATAN,TEBET,KEBON BARU,40-44,Perempuan,1960
2021,DKI Jakarta,JAKARTA SELATAN,TEBET,KEBON BARU,45-49,Perempuan,1805
2021,DKI Jakarta,JAKARTA SELATAN,TEBET,KEBON BARU,50-54,Perempuan,1454
2021,DKI Jakarta,JAKARTA SELATAN,TEBET,KEBON BARU,55-59,Perempuan,1113
2021,DKI Jakarta,JAKARTA SELATAN,TEBET,KEBON BARU,60-64,Perempuan,864
2021,DKI Jakarta,JAKARTA SELATAN,TEBET,KEBON BARU,65-69,Perempuan,632
2021,DKI Jakarta,JAKARTA SELATAN,TEBET,KEBON BARU,70-74,Perempuan,386
2021,DKI Jakarta,JAKARTA SELATAN,TEBET,KEBON BARU,75+,Perempuan,443
2021,DKI Jakarta,JAKARTA SELATAN,TEBET,BUKIT DURI,00-04,Perempuan,1436
2021,DKI Jakarta,JAKARTA SELATAN,TEBET,BUKIT DURI,05-09,Perempuan,1584
2021,DKI Jakarta,JAKARTA SELATAN,TEBET,BUKIT DURI,01-10,Perempuan,1645
2021,DKI Jakarta,JAKARTA SELATAN,TEBET,BUKIT DURI,15-19,Perempuan,1523
2021,DKI Jakarta,JAKARTA SELATAN,TEBET,BUKIT DURI,20-24,Perempuan,1555
2021,DKI Jakarta,JAKARTA SELATAN,TEBET,BUKIT DURI,25-29,Perempuan,1607
2021,DKI Jakarta,JAKARTA SELATAN,TEBET,BUKIT DURI,30-34,Perempuan,1545
2021,DKI Jakarta,JAKARTA SELATAN,TEBET,BUKIT DURI,35-39,Perempuan,1688
2021,DKI Jakarta,JAKARTA SELATAN,TEBET,BUKIT DURI,40-44,Perempuan,1697
2021,DKI Jakarta,JAKARTA SELATAN,TEBET,BUKIT DURI,45-49,Perempuan,1623
2021,DKI Jakarta,JAKARTA SELATAN,TEBET,BUKIT DURI,50-54,Perempuan,1449
2021,DKI Jakarta,JAKARTA SELATAN,TEBET,BUKIT DURI,55-59,Perempuan,1224
2021,DKI Jakarta,JAKARTA SELATAN,TEBET,BUKIT DURI,60-64,Perempuan,946
2021,DKI Jakarta,JAKARTA SELATAN,TEBET,BUKIT DURI,65-69,Perempuan,614
2021,DKI Jakarta,JAKARTA SELATAN,TEBET,BUKIT DURI,70-74,Perempuan,365
2021,DKI Jakarta,JAKARTA SELATAN,TEBET,BUKIT DURI,75+,Perempuan,403
2021,DKI Jakarta,JAKARTA SELATAN,TEBET,MANGGARAI SELATAN,00-04,Perempuan,988
2021,DKI Jakarta,JAKARTA SELATAN,TEBET,MANGGARAI SELATAN,05-09,Perempuan,1096
2021,DKI Jakarta,JAKARTA SELATAN,TEBET,MANGGARAI SELATAN,01-10,Perempuan,1116
2021,DKI Jakarta,JAKARTA SELATAN,TEBET,MANGGARAI SELATAN,15-19,Perempuan,1095
2021,DKI Jakarta,JAKARTA SELATAN,TEBET,MANGGARAI SELATAN,20-24,Perempuan,1091
2021,DKI Jakarta,JAKARTA SELATAN,TEBET,MANGGARAI SELATAN,25-29,Perempuan,1021
2021,DKI Jakarta,JAKARTA SELATAN,TEBET,MANGGARAI SELATAN,30-34,Perempuan,1036
2021,DKI Jakarta,JAKARTA SELATAN,TEBET,MANGGARAI SELATAN,35-39,Perempuan,1131
2021,DKI Jakarta,JAKARTA SELATAN,TEBET,MANGGARAI SELATAN,40-44,Perempuan,1225
2021,DKI Jakarta,JAKARTA SELATAN,TEBET,MANGGARAI SELATAN,45-49,Perempuan,1119
